age,label_encoded,label,image_id
70,7,hispa,105303.jpg
70,9,tungro,101662.jpg
70,8,normal,105460.jpg
55,0,bacterial_leaf_blight,101805.jpg
75,5,dead_heart,105251.jpg
70,5,dead_heart,100654.jpg
55,6,downy_mildew,109701.jpg
65,7,hispa,103395.jpg
70,6,downy_mildew,110148.jpg
60,1,bacterial_leaf_streak,108577.jpg
60,9,tungro,109629.jpg
55,6,downy_mildew,102498.jpg
60,3,blast,107395.jpg
70,7,hispa,100491.jpg
80,5,dead_heart,102987.jpg
60,8,normal,103960.jpg
60,8,normal,109647.jpg
45,3,blast,102573.jpg
67,2,bacterial_panicle_blight,106302.jpg
70,5,dead_heart,104646.jpg
72,9,tungro,101321.jpg
45,3,blast,100726.jpg
70,5,dead_heart,105113.jpg
70,7,hispa,107421.jpg
70,8,normal,108388.jpg
70,6,downy_mildew,102177.jpg
70,7,hispa,105108.jpg
73,2,bacterial_panicle_blight,104770.jpg
75,3,blast,102789.jpg
50,3,blast,102250.jpg
70,5,dead_heart,102792.jpg
60,9,tungro,100846.jpg
60,7,hispa,105839.jpg
66,4,brown_spot,104923.jpg
57,8,normal,106193.jpg
80,5,dead_heart,100209.jpg
67,5,dead_heart,109409.jpg
60,7,hispa,102099.jpg
70,5,dead_heart,104330.jpg
70,4,brown_spot,105353.jpg
68,6,downy_mildew,106170.jpg
75,5,dead_heart,104057.jpg
70,8,normal,104848.jpg
57,9,tungro,105469.jpg
75,3,blast,103860.jpg
50,0,bacterial_leaf_blight,107246.jpg
70,7,hispa,108589.jpg
72,4,brown_spot,106627.jpg
72,4,brown_spot,106774.jpg
65,7,hispa,109782.jpg
70,8,normal,108351.jpg
75,8,normal,106697.jpg
70,5,dead_heart,108986.jpg
60,7,hispa,106518.jpg
47,3,blast,103515.jpg
70,7,hispa,106381.jpg
45,9,tungro,104869.jpg
68,6,downy_mildew,108641.jpg
45,7,hispa,100813.jpg
80,2,bacterial_panicle_blight,108585.jpg
65,7,hispa,106239.jpg
60,9,tungro,103609.jpg
57,9,tungro,103403.jpg
55,1,bacterial_leaf_streak,106586.jpg
70,5,dead_heart,105287.jpg
70,3,blast,101010.jpg
67,2,bacterial_panicle_blight,104320.jpg
70,6,downy_mildew,108354.jpg
75,3,blast,109682.jpg
70,3,blast,101491.jpg
45,3,blast,100373.jpg
55,6,downy_mildew,107508.jpg
70,3,blast,103341.jpg
60,8,normal,107797.jpg
70,1,bacterial_leaf_streak,104461.jpg
65,8,normal,101029.jpg
70,7,hispa,102233.jpg
75,3,blast,105498.jpg
70,5,dead_heart,101344.jpg
70,8,normal,107050.jpg
65,7,hispa,101511.jpg
60,9,tungro,105982.jpg
60,9,tungro,110129.jpg
60,8,normal,106410.jpg
70,6,downy_mildew,105283.jpg
72,5,dead_heart,106829.jpg
80,5,dead_heart,100089.jpg
45,3,blast,106637.jpg
75,5,dead_heart,107348.jpg
80,5,dead_heart,103873.jpg
70,9,tungro,109345.jpg
75,3,blast,108783.jpg
47,0,bacterial_leaf_blight,100445.jpg
50,1,bacterial_leaf_streak,109261.jpg
60,0,bacterial_leaf_blight,108828.jpg
70,7,hispa,110280.jpg
60,9,tungro,100440.jpg
50,7,hispa,107498.jpg
70,4,brown_spot,107288.jpg
66,4,brown_spot,106483.jpg
65,7,hispa,103685.jpg
47,3,blast,103611.jpg
60,9,tungro,104116.jpg
45,3,blast,108639.jpg
70,6,downy_mildew,107760.jpg
70,3,blast,101988.jpg
50,7,hispa,104915.jpg
60,9,tungro,102636.jpg
75,3,blast,102562.jpg
50,7,hispa,100986.jpg
60,1,bacterial_leaf_streak,102911.jpg
60,6,downy_mildew,106738.jpg
60,6,downy_mildew,102501.jpg
50,6,downy_mildew,110270.jpg
70,2,bacterial_panicle_blight,109755.jpg
50,8,normal,108360.jpg
75,3,blast,103760.jpg
72,0,bacterial_leaf_blight,101800.jpg
55,4,brown_spot,103835.jpg
70,8,normal,102270.jpg
60,8,normal,105067.jpg
65,4,brown_spot,100710.jpg
55,0,bacterial_leaf_blight,106340.jpg
70,4,brown_spot,107687.jpg
70,9,tungro,106435.jpg
70,5,dead_heart,103257.jpg
70,1,bacterial_leaf_streak,104726.jpg
55,3,blast,106249.jpg
72,4,brown_spot,100518.jpg
50,5,dead_heart,101536.jpg
77,8,normal,107263.jpg
50,3,blast,100413.jpg
65,4,brown_spot,107140.jpg
57,7,hispa,106546.jpg
60,8,normal,106192.jpg
72,9,tungro,108423.jpg
70,7,hispa,107485.jpg
70,5,dead_heart,101650.jpg
60,8,normal,105338.jpg
80,5,dead_heart,104317.jpg
75,2,bacterial_panicle_blight,107388.jpg
65,7,hispa,103954.jpg
60,8,normal,102403.jpg
60,7,hispa,105096.jpg
68,6,downy_mildew,105940.jpg
70,3,blast,102514.jpg
75,3,blast,101182.jpg
60,7,hispa,105571.jpg
70,4,brown_spot,109618.jpg
70,6,downy_mildew,106640.jpg
70,8,normal,104613.jpg
66,4,brown_spot,106289.jpg
72,9,tungro,107371.jpg
65,3,blast,107659.jpg
50,8,normal,100519.jpg
45,7,hispa,105723.jpg
70,9,tungro,105104.jpg
60,8,normal,103896.jpg
70,3,blast,109402.jpg
80,2,bacterial_panicle_blight,100243.jpg
67,8,normal,106761.jpg
55,3,blast,105912.jpg
75,3,blast,106034.jpg
75,3,blast,103081.jpg
70,1,bacterial_leaf_streak,108019.jpg
70,5,dead_heart,105891.jpg
70,4,brown_spot,110298.jpg
65,2,bacterial_panicle_blight,106119.jpg
75,5,dead_heart,104122.jpg
47,3,blast,101693.jpg
50,3,blast,108685.jpg
45,7,hispa,107085.jpg
45,3,blast,109192.jpg
47,0,bacterial_leaf_blight,106938.jpg
73,5,dead_heart,101819.jpg
72,9,tungro,102024.jpg
50,0,bacterial_leaf_blight,101973.jpg
57,8,normal,108882.jpg
45,3,blast,100842.jpg
55,4,brown_spot,109837.jpg
70,5,dead_heart,100957.jpg
60,8,normal,109139.jpg
60,8,normal,109344.jpg
80,5,dead_heart,109921.jpg
75,3,blast,102972.jpg
80,2,bacterial_panicle_blight,109716.jpg
47,3,blast,110054.jpg
80,5,dead_heart,101687.jpg
65,2,bacterial_panicle_blight,110121.jpg
60,8,normal,105185.jpg
60,9,tungro,102401.jpg
60,8,normal,101690.jpg
55,0,bacterial_leaf_blight,107829.jpg
50,5,dead_heart,105481.jpg
66,4,brown_spot,110340.jpg
65,8,normal,104549.jpg
70,6,downy_mildew,103989.jpg
70,9,tungro,101137.jpg
60,7,hispa,104581.jpg
47,0,bacterial_leaf_blight,100653.jpg
50,7,hispa,104117.jpg
55,0,bacterial_leaf_blight,109021.jpg
70,4,brown_spot,106071.jpg
70,5,dead_heart,103963.jpg
75,3,blast,107503.jpg
67,4,brown_spot,101478.jpg
50,8,normal,104319.jpg
70,4,brown_spot,104493.jpg
45,3,blast,101538.jpg
75,5,dead_heart,109718.jpg
73,5,dead_heart,101158.jpg
70,6,downy_mildew,106237.jpg
72,0,bacterial_leaf_blight,103380.jpg
68,6,downy_mildew,105692.jpg
50,7,hispa,100972.jpg
70,8,normal,110012.jpg
50,3,blast,103603.jpg
60,8,normal,107029.jpg
60,8,normal,102651.jpg
70,7,hispa,109789.jpg
67,8,normal,103093.jpg
80,8,normal,107867.jpg
65,7,hispa,103908.jpg
70,7,hispa,102226.jpg
70,7,hispa,103667.jpg
67,8,normal,102580.jpg
60,8,normal,103505.jpg
80,5,dead_heart,108038.jpg
70,9,tungro,102985.jpg
70,8,normal,105914.jpg
75,3,blast,108175.jpg
67,9,tungro,107586.jpg
70,5,dead_heart,102716.jpg
57,8,normal,104028.jpg
45,9,tungro,104258.jpg
75,8,normal,102986.jpg
66,6,downy_mildew,109042.jpg
68,7,hispa,108831.jpg
70,4,brown_spot,103610.jpg
70,6,downy_mildew,101020.jpg
70,5,dead_heart,100326.jpg
67,3,blast,105507.jpg
67,5,dead_heart,101179.jpg
70,4,brown_spot,101710.jpg
67,5,dead_heart,108752.jpg
70,4,brown_spot,105363.jpg
65,7,hispa,107777.jpg
72,5,dead_heart,104845.jpg
55,7,hispa,108224.jpg
60,9,tungro,107746.jpg
60,6,downy_mildew,102036.jpg
80,2,bacterial_panicle_blight,104364.jpg
65,7,hispa,108157.jpg
72,8,normal,101231.jpg
57,7,hispa,107807.jpg
65,5,dead_heart,105699.jpg
65,7,hispa,110007.jpg
60,8,normal,103539.jpg
70,5,dead_heart,110232.jpg
70,2,bacterial_panicle_blight,101210.jpg
70,4,brown_spot,100078.jpg
60,8,normal,105905.jpg
75,3,blast,106863.jpg
50,0,bacterial_leaf_blight,106089.jpg
72,5,dead_heart,105085.jpg
50,4,brown_spot,108154.jpg
70,3,blast,108742.jpg
70,6,downy_mildew,103542.jpg
75,5,dead_heart,106241.jpg
50,4,brown_spot,110110.jpg
70,3,blast,106223.jpg
55,0,bacterial_leaf_blight,105486.jpg
70,1,bacterial_leaf_streak,104312.jpg
70,1,bacterial_leaf_streak,104032.jpg
75,5,dead_heart,101262.jpg
70,6,downy_mildew,102801.jpg
80,5,dead_heart,103363.jpg
47,3,blast,100039.jpg
45,9,tungro,100024.jpg
45,6,downy_mildew,109719.jpg
70,5,dead_heart,100353.jpg
70,4,brown_spot,105763.jpg
70,8,normal,101350.jpg
65,7,hispa,103638.jpg
75,3,blast,102180.jpg
70,8,normal,106683.jpg
57,8,normal,105807.jpg
47,0,bacterial_leaf_blight,100681.jpg
75,5,dead_heart,102026.jpg
50,0,bacterial_leaf_blight,103734.jpg
60,6,downy_mildew,101284.jpg
75,3,blast,103379.jpg
70,4,brown_spot,103640.jpg
60,8,normal,104814.jpg
60,3,blast,100359.jpg
60,8,normal,110137.jpg
68,2,bacterial_panicle_blight,101965.jpg
50,3,blast,106787.jpg
70,7,hispa,104463.jpg
57,7,hispa,105529.jpg
60,8,normal,100640.jpg
60,3,blast,105751.jpg
70,9,tungro,100471.jpg
50,3,blast,108339.jpg
60,8,normal,102622.jpg
50,8,normal,102653.jpg
60,8,normal,103310.jpg
70,7,hispa,104807.jpg
60,1,bacterial_leaf_streak,103821.jpg
70,6,downy_mildew,108159.jpg
45,6,downy_mildew,106138.jpg
65,7,hispa,105999.jpg
72,4,brown_spot,100838.jpg
72,0,bacterial_leaf_blight,107844.jpg
70,5,dead_heart,109745.jpg
75,8,normal,104337.jpg
50,6,downy_mildew,101205.jpg
60,8,normal,102772.jpg
70,7,hispa,100304.jpg
72,4,brown_spot,101135.jpg
70,5,dead_heart,103720.jpg
70,4,brown_spot,109254.jpg
50,3,blast,109374.jpg
75,5,dead_heart,101493.jpg
50,7,hispa,103976.jpg
60,9,tungro,106918.jpg
70,7,hispa,105741.jpg
65,7,hispa,108352.jpg
68,7,hispa,106651.jpg
70,5,dead_heart,104112.jpg
70,9,tungro,109114.jpg
68,6,downy_mildew,106305.jpg
55,4,brown_spot,107230.jpg
60,3,blast,109277.jpg
80,5,dead_heart,102360.jpg
67,7,hispa,103139.jpg
75,5,dead_heart,100055.jpg
55,4,brown_spot,106725.jpg
60,1,bacterial_leaf_streak,109979.jpg
72,4,brown_spot,100581.jpg
75,3,blast,105456.jpg
70,5,dead_heart,101890.jpg
50,0,bacterial_leaf_blight,104108.jpg
70,3,blast,108437.jpg
60,7,hispa,109987.jpg
65,7,hispa,104090.jpg
50,3,blast,108034.jpg
67,5,dead_heart,108815.jpg
60,6,downy_mildew,108135.jpg
70,3,blast,107846.jpg
60,8,normal,107418.jpg
70,1,bacterial_leaf_streak,106095.jpg
70,8,normal,106469.jpg
70,7,hispa,105184.jpg
60,8,normal,107765.jpg
65,7,hispa,109033.jpg
70,4,brown_spot,109567.jpg
70,9,tungro,101460.jpg
45,4,brown_spot,108096.jpg
50,7,hispa,103706.jpg
70,4,brown_spot,104564.jpg
65,7,hispa,105382.jpg
70,5,dead_heart,108193.jpg
70,3,blast,103740.jpg
70,9,tungro,105847.jpg
65,0,bacterial_leaf_blight,102841.jpg
70,8,normal,103055.jpg
70,4,brown_spot,108921.jpg
60,8,normal,102873.jpg
70,3,blast,102235.jpg
72,7,hispa,107678.jpg
70,3,blast,109619.jpg
70,8,normal,101961.jpg
70,3,blast,105964.jpg
65,7,hispa,106634.jpg
55,9,tungro,109600.jpg
70,9,tungro,101815.jpg
65,7,hispa,108519.jpg
70,5,dead_heart,105556.jpg
75,3,blast,106439.jpg
50,5,dead_heart,109427.jpg
75,3,blast,103075.jpg
70,7,hispa,105146.jpg
70,8,normal,103815.jpg
65,5,dead_heart,104540.jpg
75,5,dead_heart,106070.jpg
60,8,normal,102662.jpg
70,3,blast,100310.jpg
70,5,dead_heart,104903.jpg
50,5,dead_heart,104615.jpg
47,3,blast,105503.jpg
50,6,downy_mildew,101237.jpg
60,9,tungro,102539.jpg
60,7,hispa,110198.jpg
70,3,blast,108778.jpg
60,9,tungro,102398.jpg
50,0,bacterial_leaf_blight,108673.jpg
70,8,normal,106997.jpg
72,0,bacterial_leaf_blight,109669.jpg
75,3,blast,107002.jpg
60,8,normal,104708.jpg
50,8,normal,101115.jpg
60,8,normal,106505.jpg
68,7,hispa,105401.jpg
55,4,brown_spot,100567.jpg
70,5,dead_heart,100942.jpg
70,3,blast,102570.jpg
72,0,bacterial_leaf_blight,105324.jpg
50,4,brown_spot,109727.jpg
75,3,blast,105781.jpg
60,8,normal,101850.jpg
70,5,dead_heart,104974.jpg
70,8,normal,104466.jpg
75,3,blast,109996.jpg
50,7,hispa,105073.jpg
60,8,normal,102289.jpg
80,5,dead_heart,101287.jpg
60,8,normal,101998.jpg
72,5,dead_heart,110333.jpg
70,5,dead_heart,103465.jpg
70,1,bacterial_leaf_streak,102175.jpg
60,9,tungro,104645.jpg
55,0,bacterial_leaf_blight,107296.jpg
60,9,tungro,102886.jpg
65,7,hispa,107768.jpg
70,7,hispa,105020.jpg
55,4,brown_spot,106780.jpg
45,4,brown_spot,104011.jpg
70,5,dead_heart,101891.jpg
65,7,hispa,101384.jpg
55,0,bacterial_leaf_blight,106028.jpg
67,9,tungro,108551.jpg
72,5,dead_heart,106369.jpg
50,7,hispa,102161.jpg
60,3,blast,105666.jpg
45,9,tungro,110303.jpg
60,8,normal,108676.jpg
68,7,hispa,104221.jpg
50,0,bacterial_leaf_blight,108748.jpg
67,9,tungro,104922.jpg
60,8,normal,101954.jpg
47,3,blast,104351.jpg
55,4,brown_spot,110144.jpg
70,5,dead_heart,108276.jpg
70,5,dead_heart,104425.jpg
60,8,normal,108160.jpg
60,8,normal,104103.jpg
70,7,hispa,100349.jpg
75,4,brown_spot,110004.jpg
72,9,tungro,105883.jpg
55,8,normal,102354.jpg
60,9,tungro,101459.jpg
50,7,hispa,100620.jpg
70,9,tungro,105731.jpg
70,7,hispa,103677.jpg
57,7,hispa,105393.jpg
60,6,downy_mildew,107303.jpg
70,0,bacterial_leaf_blight,102071.jpg
75,5,dead_heart,109500.jpg
67,5,dead_heart,103999.jpg
72,8,normal,105933.jpg
75,3,blast,109475.jpg
72,4,brown_spot,103687.jpg
67,8,normal,104552.jpg
70,5,dead_heart,102234.jpg
70,7,hispa,104826.jpg
50,4,brown_spot,104943.jpg
70,5,dead_heart,105502.jpg
65,7,hispa,101997.jpg
70,9,tungro,105423.jpg
67,2,bacterial_panicle_blight,106531.jpg
50,6,downy_mildew,101712.jpg
72,0,bacterial_leaf_blight,106949.jpg
72,9,tungro,109278.jpg
80,8,normal,104840.jpg
47,0,bacterial_leaf_blight,109375.jpg
70,3,blast,107950.jpg
67,5,dead_heart,105681.jpg
60,8,normal,101860.jpg
70,7,hispa,105420.jpg
70,5,dead_heart,107417.jpg
72,4,brown_spot,107022.jpg
73,8,normal,101098.jpg
60,8,normal,109967.jpg
60,8,normal,106328.jpg
67,9,tungro,109088.jpg
70,5,dead_heart,109282.jpg
45,0,bacterial_leaf_blight,104690.jpg
72,9,tungro,104561.jpg
60,8,normal,104313.jpg
45,4,brown_spot,106396.jpg
67,4,brown_spot,102658.jpg
60,8,normal,105805.jpg
60,8,normal,102164.jpg
60,1,bacterial_leaf_streak,108071.jpg
45,3,blast,110025.jpg
70,9,tungro,100569.jpg
80,8,normal,108521.jpg
70,8,normal,107475.jpg
50,7,hispa,104959.jpg
45,7,hispa,108566.jpg
55,4,brown_spot,107595.jpg
50,3,blast,109481.jpg
70,8,normal,104291.jpg
72,0,bacterial_leaf_blight,108231.jpg
70,3,blast,109533.jpg
65,7,hispa,108530.jpg
65,8,normal,102887.jpg
65,2,bacterial_panicle_blight,105013.jpg
50,3,blast,108049.jpg
70,3,blast,100600.jpg
55,6,downy_mildew,106779.jpg
70,9,tungro,105738.jpg
60,8,normal,106563.jpg
70,5,dead_heart,108618.jpg
67,5,dead_heart,105961.jpg
50,4,brown_spot,106810.jpg
60,0,bacterial_leaf_blight,100234.jpg
75,3,blast,104433.jpg
70,5,dead_heart,110262.jpg
67,5,dead_heart,100882.jpg
70,5,dead_heart,108036.jpg
70,5,dead_heart,106002.jpg
70,4,brown_spot,102956.jpg
60,6,downy_mildew,103882.jpg
70,8,normal,100112.jpg
50,7,hispa,106487.jpg
70,5,dead_heart,107431.jpg
47,3,blast,102962.jpg
72,4,brown_spot,107017.jpg
70,9,tungro,104422.jpg
70,1,bacterial_leaf_streak,106131.jpg
70,1,bacterial_leaf_streak,101104.jpg
67,5,dead_heart,100206.jpg
50,3,blast,103421.jpg
65,4,brown_spot,105585.jpg
75,3,blast,107590.jpg
60,8,normal,101123.jpg
70,8,normal,102637.jpg
80,5,dead_heart,110087.jpg
80,5,dead_heart,109399.jpg
68,6,downy_mildew,108426.jpg
65,7,hispa,102952.jpg
70,5,dead_heart,108296.jpg
55,6,downy_mildew,105034.jpg
50,3,blast,102252.jpg
70,7,hispa,101512.jpg
70,7,hispa,104692.jpg
70,9,tungro,104773.jpg
60,9,tungro,106219.jpg
67,2,bacterial_panicle_blight,105415.jpg
70,3,blast,100819.jpg
70,4,brown_spot,108879.jpg
45,3,blast,102096.jpg
70,4,brown_spot,108386.jpg
77,1,bacterial_leaf_streak,104510.jpg
60,8,normal,102496.jpg
75,5,dead_heart,103913.jpg
65,0,bacterial_leaf_blight,102560.jpg
75,3,blast,108809.jpg
50,6,downy_mildew,105671.jpg
70,0,bacterial_leaf_blight,106142.jpg
70,3,blast,109311.jpg
67,4,brown_spot,105590.jpg
75,3,blast,103716.jpg
60,9,tungro,106749.jpg
70,8,normal,103871.jpg
70,3,blast,107787.jpg
70,5,dead_heart,104616.jpg
75,3,blast,101630.jpg
80,8,normal,107942.jpg
65,7,hispa,100706.jpg
60,6,downy_mildew,106416.jpg
67,8,normal,102701.jpg
75,5,dead_heart,106687.jpg
72,9,tungro,100830.jpg
70,2,bacterial_panicle_blight,105844.jpg
73,2,bacterial_panicle_blight,106425.jpg
80,2,bacterial_panicle_blight,106212.jpg
65,7,hispa,110266.jpg
80,2,bacterial_panicle_blight,104505.jpg
70,4,brown_spot,108168.jpg
50,6,downy_mildew,104370.jpg
65,9,tungro,107082.jpg
75,4,brown_spot,103095.jpg
65,9,tungro,108798.jpg
60,9,tungro,109908.jpg
50,4,brown_spot,104952.jpg
60,1,bacterial_leaf_streak,103326.jpg
50,7,hispa,101140.jpg
75,3,blast,110109.jpg
45,4,brown_spot,101318.jpg
60,9,tungro,105797.jpg
60,8,normal,109327.jpg
70,0,bacterial_leaf_blight,106419.jpg
45,7,hispa,107316.jpg
68,0,bacterial_leaf_blight,102648.jpg
70,9,tungro,109011.jpg
70,6,downy_mildew,106652.jpg
68,7,hispa,102635.jpg
60,8,normal,101055.jpg
50,1,bacterial_leaf_streak,109623.jpg
75,3,blast,102923.jpg
60,8,normal,105199.jpg
45,6,downy_mildew,104394.jpg
45,3,blast,103298.jpg
50,3,blast,105811.jpg
70,9,tungro,109545.jpg
70,9,tungro,106727.jpg
70,3,blast,105870.jpg
60,8,normal,104753.jpg
70,9,tungro,108393.jpg
80,8,normal,104290.jpg
60,8,normal,104784.jpg
75,3,blast,105432.jpg
70,3,blast,100154.jpg
70,5,dead_heart,108033.jpg
50,6,downy_mildew,100037.jpg
57,9,tungro,107911.jpg
50,3,blast,107412.jpg
65,7,hispa,106835.jpg
45,6,downy_mildew,107434.jpg
67,4,brown_spot,109123.jpg
75,2,bacterial_panicle_blight,110387.jpg
75,3,blast,100436.jpg
50,3,blast,107780.jpg
70,4,brown_spot,108502.jpg
80,5,dead_heart,102735.jpg
70,9,tungro,100100.jpg
67,3,blast,107245.jpg
50,3,blast,104338.jpg
60,7,hispa,108436.jpg
72,5,dead_heart,106942.jpg
70,7,hispa,110045.jpg
70,9,tungro,101445.jpg
60,8,normal,110300.jpg
70,3,blast,106350.jpg
65,7,hispa,102767.jpg
60,8,normal,107257.jpg
50,0,bacterial_leaf_blight,102981.jpg
65,7,hispa,101189.jpg
65,7,hispa,104662.jpg
75,3,blast,105325.jpg
70,3,blast,103149.jpg
60,8,normal,110180.jpg
70,7,hispa,102330.jpg
60,9,tungro,100461.jpg
70,1,bacterial_leaf_streak,107382.jpg
50,7,hispa,102665.jpg
55,3,blast,105316.jpg
70,6,downy_mildew,101994.jpg
60,7,hispa,100650.jpg
55,4,brown_spot,108087.jpg
72,4,brown_spot,102939.jpg
70,3,blast,108719.jpg
70,7,hispa,110402.jpg
50,6,downy_mildew,100517.jpg
72,5,dead_heart,108424.jpg
50,0,bacterial_leaf_blight,110090.jpg
75,3,blast,102706.jpg
50,6,downy_mildew,102847.jpg
60,1,bacterial_leaf_streak,104988.jpg
70,9,tungro,106426.jpg
72,4,brown_spot,104623.jpg
70,5,dead_heart,101803.jpg
70,9,tungro,100183.jpg
70,7,hispa,103324.jpg
60,7,hispa,106675.jpg
75,3,blast,101475.jpg
67,3,blast,109903.jpg
60,8,normal,106194.jpg
72,9,tungro,100113.jpg
60,9,tungro,106986.jpg
65,7,hispa,108574.jpg
45,3,blast,103161.jpg
47,3,blast,104781.jpg
70,3,blast,100841.jpg
70,3,blast,102909.jpg
70,9,tungro,106681.jpg
60,9,tungro,104769.jpg
50,0,bacterial_leaf_blight,101173.jpg
50,7,hispa,106108.jpg
50,0,bacterial_leaf_blight,103435.jpg
45,6,downy_mildew,101781.jpg
70,4,brown_spot,100820.jpg
65,7,hispa,103278.jpg
80,8,normal,105485.jpg
75,5,dead_heart,101588.jpg
75,3,blast,106979.jpg
70,1,bacterial_leaf_streak,107409.jpg
75,3,blast,110063.jpg
70,8,normal,106035.jpg
70,3,blast,101569.jpg
67,3,blast,109991.jpg
60,3,blast,102223.jpg
72,0,bacterial_leaf_blight,103344.jpg
50,4,brown_spot,106962.jpg
55,3,blast,105196.jpg
75,3,blast,109934.jpg
70,2,bacterial_panicle_blight,101934.jpg
75,3,blast,100784.jpg
70,8,normal,107960.jpg
55,6,downy_mildew,109729.jpg
72,0,bacterial_leaf_blight,108533.jpg
75,4,brown_spot,107995.jpg
50,3,blast,105965.jpg
70,4,brown_spot,109469.jpg
80,8,normal,108746.jpg
60,8,normal,106893.jpg
50,3,blast,109487.jpg
68,4,brown_spot,102959.jpg
67,9,tungro,107034.jpg
60,8,normal,105782.jpg
60,9,tungro,110358.jpg
60,8,normal,100370.jpg
70,7,hispa,110122.jpg
65,4,brown_spot,104503.jpg
75,3,blast,100355.jpg
55,8,normal,104058.jpg
45,3,blast,100773.jpg
45,7,hispa,103366.jpg
55,3,blast,104115.jpg
70,5,dead_heart,108760.jpg
50,5,dead_heart,100048.jpg
60,9,tungro,105269.jpg
60,8,normal,106401.jpg
75,3,blast,104919.jpg
70,2,bacterial_panicle_blight,107317.jpg
60,8,normal,102700.jpg
65,5,dead_heart,101423.jpg
50,7,hispa,108690.jpg
70,5,dead_heart,103697.jpg
65,5,dead_heart,106937.jpg
67,8,normal,101159.jpg
50,3,blast,103604.jpg
45,3,blast,102055.jpg
70,6,downy_mildew,103135.jpg
47,0,bacterial_leaf_blight,104532.jpg
70,4,brown_spot,104603.jpg
75,5,dead_heart,107448.jpg
70,7,hispa,105728.jpg
70,8,normal,103774.jpg
55,4,brown_spot,106009.jpg
67,5,dead_heart,107129.jpg
70,8,normal,100844.jpg
80,8,normal,110032.jpg
75,4,brown_spot,103714.jpg
68,4,brown_spot,102644.jpg
50,7,hispa,108569.jpg
50,9,tungro,104289.jpg
55,6,downy_mildew,104245.jpg
55,3,blast,105177.jpg
75,5,dead_heart,105298.jpg
60,8,normal,102843.jpg
65,7,hispa,107671.jpg
65,8,normal,102249.jpg
70,7,hispa,107538.jpg
75,5,dead_heart,108203.jpg
80,5,dead_heart,103145.jpg
72,4,brown_spot,102731.jpg
77,1,bacterial_leaf_streak,102428.jpg
65,4,brown_spot,108536.jpg
50,5,dead_heart,103472.jpg
72,9,tungro,105901.jpg
70,3,blast,109079.jpg
70,8,normal,107603.jpg
60,6,downy_mildew,106146.jpg
50,6,downy_mildew,107563.jpg
75,5,dead_heart,109361.jpg
65,7,hispa,102260.jpg
70,1,bacterial_leaf_streak,106911.jpg
77,5,dead_heart,101184.jpg
50,3,blast,108070.jpg
60,6,downy_mildew,101861.jpg
80,5,dead_heart,104608.jpg
55,4,brown_spot,103719.jpg
57,8,normal,101542.jpg
75,3,blast,107430.jpg
68,4,brown_spot,103482.jpg
50,3,blast,109547.jpg
66,4,brown_spot,105170.jpg
70,4,brown_spot,108691.jpg
45,7,hispa,109868.jpg
65,7,hispa,106585.jpg
68,2,bacterial_panicle_blight,107921.jpg
60,1,bacterial_leaf_streak,101816.jpg
70,3,blast,102070.jpg
60,8,normal,108738.jpg
75,5,dead_heart,104404.jpg
60,6,downy_mildew,101211.jpg
50,3,blast,104226.jpg
50,8,normal,104896.jpg
75,3,blast,106072.jpg
75,3,blast,109039.jpg
55,1,bacterial_leaf_streak,107113.jpg
60,8,normal,101144.jpg
70,5,dead_heart,107047.jpg
70,1,bacterial_leaf_streak,109186.jpg
70,4,brown_spot,108808.jpg
75,3,blast,107119.jpg
65,4,brown_spot,106321.jpg
65,7,hispa,103335.jpg
70,9,tungro,100931.jpg
50,1,bacterial_leaf_streak,105152.jpg
50,8,normal,109403.jpg
68,4,brown_spot,109369.jpg
60,9,tungro,110297.jpg
70,8,normal,105268.jpg
75,3,blast,107354.jpg
60,9,tungro,109872.jpg
70,7,hispa,103486.jpg
55,0,bacterial_leaf_blight,104576.jpg
67,3,blast,102101.jpg
70,8,normal,101744.jpg
70,8,normal,106572.jpg
67,5,dead_heart,104804.jpg
70,5,dead_heart,109133.jpg
70,9,tungro,107542.jpg
70,8,normal,108097.jpg
50,3,blast,110046.jpg
72,5,dead_heart,105685.jpg
60,6,downy_mildew,103886.jpg
50,3,blast,101715.jpg
60,7,hispa,100771.jpg
65,7,hispa,109107.jpg
60,9,tungro,108310.jpg
55,0,bacterial_leaf_blight,100289.jpg
50,1,bacterial_leaf_streak,109341.jpg
60,8,normal,107134.jpg
65,7,hispa,101502.jpg
60,3,blast,101900.jpg
67,9,tungro,102104.jpg
70,1,bacterial_leaf_streak,108482.jpg
60,6,downy_mildew,105262.jpg
75,3,blast,104413.jpg
65,7,hispa,100252.jpg
47,0,bacterial_leaf_blight,104018.jpg
65,5,dead_heart,107160.jpg
45,9,tungro,107349.jpg
72,9,tungro,108965.jpg
70,4,brown_spot,104950.jpg
70,4,brown_spot,101722.jpg
60,6,downy_mildew,103367.jpg
70,8,normal,104303.jpg
55,0,bacterial_leaf_blight,104691.jpg
70,9,tungro,104031.jpg
72,0,bacterial_leaf_blight,101818.jpg
70,8,normal,103848.jpg
60,8,normal,108774.jpg
45,6,downy_mildew,101397.jpg
60,8,normal,103303.jpg
70,2,bacterial_panicle_blight,106097.jpg
68,7,hispa,101209.jpg
70,9,tungro,102836.jpg
70,0,bacterial_leaf_blight,101812.jpg
50,3,blast,102378.jpg
50,5,dead_heart,102499.jpg
